Paperid,Method Originality,Method Maturity,Method Popularity,Method Application Variety,Question Novelty,Question Diversity,Question Prevalence,Innovation Score,Novelty Score,Impact Score,Interdisciplinarity Score
5207,0.8854774261899747,0.11422250316055624,0.15027932960893847,0.22155227402270472,0.5870420038700105,0.1,1,0.7293595194085027,0.2760498517978124,0.3113712292937774,0.1
9875,0.1,0.1,0.1,0.1000000000002446,0.43613797426223755,0.24999999999999994,0.1017973040439341,0.24857208872458408,0.2760473800362419,0.1,0.1
9875,0.1,0.1,0.1,0.1000000000002446,0.3751700758934021,0.24999999999999994,0.10044932601098351,0.217268022181146,0.2760473800362419,0.1,0.1
4067,0.9037746470365728,0.10853350189633375,0.13016759776536313,0.1,0.6585226595401765,0.1,0.10125811283075381,0.7754565619223659,0.27602627707596605,0.5085540603544693,0.901561815
21606,0.8486537041248372,0.14949431099873578,0.14525139664804465,0.16781229873293546,0.532071927189827,0.1,1,0.6822282809611829,0.27600876172037747,0.2748224965977806,0.800873375
6088,0.9945086241844694,0.1011378002528445,0.11005586592178772,0.1,0.6622716903686524,0.1,0.11626560159760353,0.8239685767097967,0.2759964130565532,0.7001930674737402,0.1
1043,0.1,0.1,0.1,0.1000000000002446,0.44019207954406747,0.1,0.10700948577134298,0.25065434380776336,0.27598361467413945,0.2505839023573957,0.1
8130,0.1,0.1,0.1,0.1000000000002446,0.574923998117447,0.1,1,0.3198327171903882,0.2759730615033302,0.45800475737782825,0.1
2237,0.925050060958475,0.10170670037926668,0.11005586592178772,0.1,0.4554105311632157,0.1,0.1032351472790813,0.6820914972273568,0.27596857108012135,0.42540639895517623,0.827648982
10125,0.997103565102228,0.1011378002528445,0.11005586592178772,0.1,0.5941903054714204,0.1,1,0.7903447319778188,0.2759681247428747,0.1,0.9262913608000001
22052,0.1,0.1,0.1,0.1000000000002446,0.5058635532855988,0.24999999999999994,0.1021567648527209,0.28437338262476897,0.2759616122766848,0.4139617895951412,0.817755628
22052,0.1,0.1,0.1,0.1000000000002446,0.4080016553401948,0.24999999999999994,0.1041337993010484,0.23412569316081333,0.2759616122766848,0.4139617895951412,0.817755628
23350,0.715421163809541,0.10170670037926668,0.10502793296089381,0.1,0.48390170633792884,0.1,0.10943584623065396,0.5890859519408502,0.2759434240338834,0.5825755492264298,0.8258413527999999
24538,0.895067168228258,0.12104930467762322,0.14022346368715083,0.1423826867081152,0.5304271697998048,0.1,0.10341487768347479,0.7052144177449169,0.27593152508864854,0.2505839023573957,0.1
25920,0.6723900980045462,0.10512010113780022,0.11005586592178772,0.2695307468324611,0.3062019392848015,0.1,0.11518721917124312,0.4757513863216266,0.27593040248284634,0.29462687014008276,0.1
6852,0.8696035367769074,0.18817951959544876,0.22569832402234635,0.3624254693434409,0.35776417553424833,0.1,1,0.6034861367837339,0.27591648149463044,0.2505839023573957,0.1
29516,0.8299522890894563,0.1756637168141593,0.2810055865921788,0.3746814290203937,0.6065270185470581,0.24999999999999994,0.10143784323514721,0.710854898336414,0.2759023373377912,0.2748224965977806,0.7766348527000001
29516,0.8299522890894563,0.1756637168141593,0.2810055865921788,0.3746814290203937,0.3859809070825577,0.24999999999999994,0.10925611582626056,0.5976146025878004,0.2759023373377912,0.2748224965977806,0.7766348527000001
18816,0.1,0.1,0.1,0.1000000000002446,0.623223501443863,0.1,0.12336495257114327,0.3446321626617375,0.2758964977588141,0.29462687014008276,0.1
7616,0.1,0.1,0.1,0.1000000000002446,0.2929607450962066,0.1,0.1021567648527209,0.17505730129390012,0.275888193180952,0.35011444728280494,0.1
2542,0.8570502878267464,0.16940581542351452,0.16536312849162008,0.40851383986224443,0.4839123010635376,0.24999999999999994,0.10961557663504737,0.66181146025878,0.2758863943065942,0.33866983792276983,0.866650857
2542,0.8570502878267464,0.16940581542351452,0.16536312849162008,0.40851383986224443,0.5091256558895112,0.24999999999999994,0.10961557663504737,0.6747578558225509,0.2758863943065942,0.33866983792276983,0.866650857
3022,0.1,0.1,0.1,0.1000000000002446,0.603642249107361,0.1,1,0.3345776340110906,0.27586663712074394,0.2505839023573957,0.1
23784,0.9915437379496022,0.1011378002528445,0.11005586592178772,0.1,0.694091272354126,0.1,0.118871692461308,0.8387846580406655,0.27586551451494173,0.17529195068502434,0.633158712
28496,0.9996599740932642,0.10056890012642221,0.10502793296089381,0.1,0.5726642906665803,0.1,0.10053919121318021,0.7806044362292053,0.2758536155697069,0.4922299081760179,0.831491342
27722,0.9988673539871955,0.10227560050568897,0.12011173184357543,0.1,0.7744172096252442,0.1,1,0.8837883548983365,0.27585181669534914,0.1,0.1
17083,0.1,0.1,0.1,0.1000000000002446,0.4958843141794205,0.1,0.10530204692960558,0.27924953789279117,0.2758264464804878,0.3113712292937774,0.1
21298,0.9260718976878003,0.12503160556257895,0.14525139664804465,0.1763440748673165,0.7415258169174195,0.1,1,0.8295231053604436,0.275808934506242,0.36046735597491464,0.798570888
6940,0.9933164223401885,0.10056890012642221,0.10502793296089381,0.1,0.40835289061069496,0.1,0.13855217174238638,0.6929815157116451,0.27580039999707096,0.1,0.1
29138,0.9110979361711917,0.10170670037926668,0.11005586592178772,0.1,0.6959583580493928,0.1,0.10988517224163756,0.7984380776340111,0.27579725872963046,0.29462687014008276,0.1
7696,0.1,0.1,0.1,0.1000000000002446,0.2772923663258552,0.1,1,0.1670129390018485,0.2757808659798441,0.21933491945505842,0.1
22540,0.8682963384712818,0.11024020227560043,0.13016759776536313,0.1,0.3597478300333023,0.1,1,0.6038336414048059,0.27577166196480307,0.42540639895517623,0.1
7226,0.1,0.1,0.1,0.1000000000002446,0.4216990262269974,0.1,1,0.2411589648798521,0.27577008964041144,0.35011444728280494,0.1
867,0.1,0.1,0.1,0.1000000000002446,0.31897408217191703,0.1,0.11554667998002992,0.18841404805914969,0.27575010590459503,0.4892537402801655,0.1
20057,0.9976696483759433,0.10170670037926668,0.11508379888268153,0.2695307468324611,0.39174639582633974,0.24999999999999994,0.1197703444832751,0.6866903881700555,0.27574696463715453,0.21933491945505842,0.1
20057,0.9976696483759433,0.10170670037926668,0.11508379888268153,0.2695307468324611,0.4930777579545975,0.24999999999999994,0.13855217174238638,0.7387190388170055,0.27574696463715453,0.21933491945505842,0.1
337,0.9086334755637636,0.3491782553729456,0.3815642458100559,0.2984123104797694,0.541890636086464,0.1,0.10925611582626056,0.7180665434380776,0.27574516914413955,0.36046735597491464,0.7952741281000001
27498,0.9086334755637636,0.3491782553729456,0.3815642458100559,0.2984123104797694,0.541890636086464,0.1,0.10925611582626056,0.7180665434380776,0.27574516914413955,0.36046735597491464,0.7952741281000001
1126,0.9982757526601131,0.10056890012642221,0.10502793296089381,0.1,0.43717451393604284,0.1,0.1041337993010484,0.710326247689464,0.2757402290023413,0.3699188208251071,0.1
10405,0.9999999999999999,0.10056890012642221,0.10502793296089381,0.1,0.3697663903236389,0.1,0.1022466300549176,0.6766007393715342,0.2757391063965391,0.44964499319556117,0.8551463932000001
23985,0.6581865692741382,0.10682680151706699,0.11005586592178772,0.1,0.37500112354755405,0.1,0.10341487768347479,0.5037837338262477,0.2757298990001553,0.3786133262408177,0.1
5462,0.9973318846140956,0.10170670037926668,0.11508379888268153,0.1,0.5560341119766237,0.1,1,0.7708706099815158,0.27571014181430503,0.4198347505885561,0.1
24412,0.9942425720809346,0.10227560050568897,0.12011173184357543,0.1,0.6070097625255586,0.1,1,0.7954584103512015,0.27570048808067465,0.6921099184209496,0.1
26039,0.9959451680616176,0.10056890012642221,0.10502793296089381,0.1,0.6158332645893098,0.1,1,0.8008622920517561,0.27569936547487245,0.40775305262864925,0.1
23395,0.9150725562946359,0.1267383059418457,0.16033519553072625,0.20747995057944046,0.3505274951457978,0.1,0.10125811283075381,0.6231164510166358,0.27568387216226486,0.44058780561426447,0.74521877
29136,0.1,0.1,0.1,0.1000000000002446,0.36014171242713927,0.1,0.118871692461308,0.20955175600739373,0.27567825913325383,0.5158797562992888,0.871043458
10156,0.997643982339234,0.10056890012642221,0.10502793296089381,0.1,0.4518950402736664,0.1,0.10017973040439342,0.7175600739371535,0.2756762370902728,0.43070614874883584,0.967210974
9501,0.8972689201911932,0.10682680151706699,0.12011173184357543,0.1565102489441537,0.4432195156812668,0.1,1,0.6615683918669131,0.2756760139216494,0.7315501865918489,0.1
157,0.9994914455333077,0.10284450063211126,0.12513966480446923,0.1,0.5044657737016679,0.1,1,0.7455018484288355,0.27566792913106786,0.29462687014008276,0.858144856
27446,0.9993109359956803,0.10227560050568897,0.12011173184357543,0.1,0.5044656395912172,0.1,1,0.7454085027726433,0.27566792913106786,0.32587585304242,0.858144856
11588,0.1,0.1,0.1,0.1000000000002446,0.5525059878826142,0.1,1,0.3083216266173753,0.275662542652023,0.33866983792276983,0.1
16015,0.1,0.1,0.1,0.1000000000002446,0.5655984401702882,0.1,1,0.3150443622920518,0.2756425589162066,0.36046735597491464,0.1
3988,0.8393050464613191,0.10682680151706699,0.12011173184357543,0.2343499382243006,0.5835395753383638,0.1,1,0.7038539741219964,0.2756362729999828,0.596920314587836,0.834500147
844,0.1,0.1,0.1,0.1000000000002446,0.3758214235305786,0.1,0.10593110334498249,0.21760258780036962,0.27562190229317746,0.32587585304242,0.1
22872,0.8008287507652936,0.1062579013906447,0.12513966480446923,0.18956662548286707,0.2729439556598663,0.1,0.10431352970544179,0.5246219963031423,0.27561875764439414,0.36046735597491464,0.9565090992999999
4238,0.9985956113894485,0.1011378002528445,0.11005586592178772,0.1,0.6309292733669282,0.1,0.10826759860209687,0.8099741219963031,0.27557857038548084,0.2748224965977806,0.874530266
7201,0.9861615323386249,0.10056890012642221,0.10502793296089381,0.1,0.5485177844762803,0.1,1,0.7612763401109057,0.27556779066470544,0.38666318096614877,0.1
9399,0.9989459280889775,0.10170670037926668,0.11508379888268153,0.1,0.5160006672143936,0.1,1,0.7511441774491683,0.2755597092554667,0.5006983496402007,0.1
3472,0.1,0.1,0.1,0.1000000000002446,0.6200738906860352,0.1,0.10593110334498249,0.3430147874306839,0.2755464611544635,0.38666318096614877,0.8728008795999999
22694,0.903721441001832,0.11991150442477874,0.14525139664804465,0.19840955100427937,0.42375625371932985,0.1,1,0.6548872458410352,0.27554578826725074,0.3699188208251071,0.888995595
19222,0.9985598533253277,0.10056890012642221,0.10502793296089381,0.1,0.4140771538019181,0.1,1,0.698612754158965,0.2755453385486613,0.3699188208251071,0.1
5197,0.9622606967093325,0.10341340075853345,0.12513966480446923,0.1,0.5691880941390992,0.1,0.1020668996505242,0.7596173752310535,0.27553748030804587,0.1,0.1
5547,0.9629078105628532,0.1062579013906447,0.13519553072625695,0.1,0.5391716003417969,0.1,1,0.7445369685767098,0.2755302949546432,0.3113712292937774,0.1
8711,0.1,0.1,0.1,0.1000000000002446,0.45220008790493016,0.1,0.1023364952571143,0.2568197781885398,0.27552153727684886,0.3786133262408177,0.1
5692,0.8481382556719445,0.10284450063211126,0.11005586592178772,0.2695307468324611,0.6782160818576813,0.24999999999999994,0.1021567648527209,0.7570018484288354,0.27550290269680083,0.5227424585875549,0.1
5692,0.8481382556719445,0.10284450063211126,0.11005586592178772,0.2695307468324611,0.5454623192548752,0.24999999999999994,0.1021567648527209,0.6888382624768946,0.27550290269680083,0.5227424585875549,0.1
6444,0.1,0.1,0.1,0.1000000000002446,0.41899420619010924,0.1,0.10557164253619568,0.2397698706099815,0.2754968399492003,0.4830450033136736,0.1
8666,0.9578739208151712,0.10739570164348917,0.15027932960893847,0.18764612465611466,0.5450604438781739,0.1,1,0.7449759704251387,0.275492799244581,0.4139617895951412,0.1
577,0.794916577953506,0.10284450063211126,0.10502793296089381,0.1,0.4237408578395844,0.1,0.118871692461308,0.5990138632162662,0.2754469955753138,0.2748224965977806,0.1
19843,0.1,0.1,0.1,0.1000000000002446,0.5885664641857148,0.55,0.1021567648527209,0.3268373382624769,0.2754465458567244,0.35011444728280494,0.1
19843,0.1,0.1,0.1,0.1000000000002446,0.5510440766811372,0.55,1,0.3075711645101664,0.2754465458567244,0.35011444728280494,0.1
19843,0.1,0.1,0.1,0.1000000000002446,0.48436452150344855,0.55,1,0.27333456561922365,0.2754465458567244,0.35011444728280494,0.1
19843,0.1,0.1,0.1,0.1000000000002446,0.6168159723281861,0.55,0.1021567648527209,0.34134195933456557,0.2754465458567244,0.35011444728280494,0.1
7348,0.995222584970278,0.10170670037926668,0.11508379888268153,0.1,0.3842774897813797,0.1,0.10961557663504737,0.6815988909426988,0.27544609951947774,0.17529195068502434,0.1
21554,0.9752361778709813,0.1062579013906447,0.13519553072625695,0.1423826867081152,0.5435332477092744,0.1,1,0.7531072088724584,0.27544430064512,0.42540639895517623,0.808575012
23148,0.9920940489454517,0.10227560050568897,0.12011173184357543,0.1,0.5419820725917817,0.1,0.10530204692960558,0.7609658040665435,0.2754261157836614,0.5059980994338602,0.799312656
7282,0.68820679348045,0.3048040455120101,0.2810055865921788,0.45148206937654245,0.4666136622428894,0.1,1,0.5662365988909428,0.27540747782227054,0.1,0.1
6780,0.871304986457422,0.12104930467762322,0.15027932960893847,0.16560636733618622,0.4038853228092194,0.1,0.10161757363954062,0.6280406654343808,0.275394006552644,0.394157416052839,0.1
22722,0.985231307619817,0.10227560050568897,0.11508379888268153,0.2695307468324611,0.5113837540149689,0.24999999999999994,1,0.741731977818854,0.2753922110596291,0.4198347505885561,0.898059368
22722,0.985231307619817,0.10227560050568897,0.11508379888268153,0.2695307468324611,0.375178337097168,0.24999999999999994,1,0.6717966728280962,0.2753922110596291,0.4198347505885561,0.898059368
27740,0.9952814584364973,0.10227560050568897,0.12011173184357543,0.1,0.6044102728366852,0.1,0.1,0.7946571164510167,0.2753794126772154,0.1,0.1
27899,0.7955340728751986,0.10227560050568897,0.11005586592178772,0.3686998764486013,0.41918576955795295,0.4,0.1030554168746879,0.5969916820702403,0.27537312676099157,0.1,0.1
27899,0.7955340728751986,0.10227560050568897,0.11005586592178772,0.3686998764486013,0.4953859329223633,0.4,1,0.6361173752310536,0.27537312676099157,0.1,0.1
27899,0.7955340728751986,0.10227560050568897,0.11005586592178772,0.3686998764486013,0.4358082503080369,0.4,1,0.6055268022181146,0.27537312676099157,0.1,0.1
26642,0.9993885448916411,0.10056890012642221,0.10502793296089381,0.1,0.5060790687799455,0.1,1,0.7462772643253235,0.2753713312679766,0.4892537402801655,0.1
26333,0.9913794170013316,0.1011378002528445,0.11005586592178772,0.1,0.27390485703945167,0.1,0.10431352970544179,0.6229547134935306,0.2753589826041523,0.21933491945505842,0.1
25539,0.9976531643614124,0.10341340075853345,0.13016759776536313,0.28936457275568916,0.4450481653213501,0.24999999999999994,1,0.7140499075785582,0.27535606112399236,0.38666318096614877,0.1
25539,0.9976531643614124,0.10341340075853345,0.13016759776536313,0.28936457275568916,0.41300013959407805,0.24999999999999994,1,0.69759426987061,0.27535606112399236,0.38666318096614877,0.1
30524,0.772200433338259,0.11422250316055624,0.12011173184357543,0.43906149366467767,0.3135342672467232,0.1,0.11087368946580126,0.5307643253234751,0.27534842943334303,0.55175170608484,0.720731162
17371,0.9988756574743403,0.10056890012642221,0.10502793296089381,0.1,0.48306021690368656,0.1,1,0.7341950092421442,0.2753475299961642,0.17529195068502434,0.1
10019,0.8542518453593285,0.11479140328697844,0.13016759776536313,0.2968191020085588,0.598746681213379,0.1,1,0.7193364140480591,0.2753448350659703,0.33866983792276983,0.59588382
675,0.6301655072387933,0.11422250316055624,0.13519553072625695,0.5382306232805733,0.48311914503574377,0.1,1,0.544909426987061,0.27533764971256763,0.479802275429973,0.1
9667,0.9690299288139829,0.10398230088495573,0.12513966480446923,0.18956662548286707,0.21094386279582972,0.1,1,0.5791515711645101,0.2753313637963438,0.5270879710963607,0.1
10300,0.7348371509715947,0.17225031605562577,0.17039106145251398,0.36598755931030186,0.5521768271923067,0.1,1,0.6341118299445472,0.2753205874569112,0.1,0.859481676
27819,0.9994566048620802,0.10227560050568897,0.12011173184357543,0.1,0.5570700883865357,0.1,1,0.7724935304990759,0.2753093613988891,0.1,0.1
23262,0.6566300095162421,0.12048040455120093,0.13016759776536313,0.2695307468323388,0.5683279097080232,0.1,1,0.6022486136783733,0.2753015031582737,0.4139617895951412,0.899132308
596,0.1,0.1,0.1,0.1000000000002446,0.8124016880989076,0.1,0.1021567648527209,0.44176617375231053,0.27527972392944233,0.21933491945505842,0.1
7907,0.1,0.1,0.1,0.1000000000002446,0.5116111785173416,0.1,0.10143784323514721,0.28732439926062847,0.2752693939272564,0.43070614874883584,0.1
18893,0.1,0.1,0.1,0.1000000000002446,0.6599562466144563,0.1,1,0.363492606284658,0.2752595170250026,0.2505839023573957,0.1
27953,0.9956930710694234,0.1011378002528445,0.11005586592178772,0.1,0.5822105944156648,0.1,1,0.7834695009242144,0.27525075934720833,0.17529195068502434,0.1
22676,0.1,0.1,0.1,0.1000000000002446,0.44723792076110847,0.1,1,0.254271719038817,0.27525008645999555,0.29462687014008276,0.77770777
14724,0.1,0.1,0.1,0.1000000000002446,0.2588996008038521,0.1,1,0.15756931608133085,0.2752422282193801,0.36046735597491464,0.1
28058,0.9997947872977831,0.1011378002528445,0.11005586592178772,0.1,0.44733064472675327,0.1,1,0.7163207024029575,0.2752303258928025,0.38666318096614877,0.1
3842,0.9362262549681928,0.11479140328697844,0.18044692737430168,0.24145975166965888,0.397753068804741,0.1,0.102426360459311,0.6582264325323476,0.2752260620195598,0.32587585304242,0.91199592
3440,0.9952680024989636,0.10227560050568897,0.12011173184357543,0.1,0.30314373821020135,0.1,0.13855217174238638,0.639963955637708,0.275225389132347,0.42540639895517623,0.1
28510,0.9991207064006531,0.1011378002528445,0.11005586592178772,0.1,0.3681709587574005,0.1,0.10530204692960558,0.675329944547135,0.2751995658175535,0.47645975539981567,0.801881142
4121,0.1,0.1,0.1,0.1000000000002446,0.560383850336075,0.1,0.10745881178232647,0.31236691312384474,0.2751914844083147,0.1,0.816635837
2176,0.925488386073464,0.10568900126422251,0.13519553072625695,0.16781229873298442,0.431379708647728,0.1,0.1021567648527209,0.6699778188539742,0.2751784628572777,0.21933491945505842,0.8962397946999999
6405,0.9316705244776212,0.24165613147914028,0.2759776536312849,0.24293741615124048,0.5462779521942139,0.1,1,0.7321469500924215,0.27517329616551334,0.2748224965977806,0.1
15008,0.8932104160730386,0.27465233881163087,0.22067039106145253,0.28212176689817564,0.5515808939933777,0.1,0.10548177733399898,0.7151229205175601,0.27516499158765123,0.36046735597491464,0.1
5887,0.9473770827885434,0.1062579013906447,0.12513966480446923,0.1,0.616141825914383,0.1,0.102426360459311,0.7760841035120148,0.2751607243330657,0.3699188208251071,0.1
9569,0.9984731513430175,0.10284450063211126,0.12513966480446923,0.1,0.5951177060604096,0.1,0.1020668996505242,0.7915240295748615,0.2751526395424842,0.6782030394697823,0.1
24450,0.1,0.1,0.1,0.1000000000002446,0.6188751041889191,0.1,1,0.3423992606284658,0.2751203105241863,0.46944936673786336,0.1
25490,0.8523097987391106,0.13527180783817944,0.15027932960893847,0.16781229873298442,0.37646434903144843,0.1,1,0.6042079482439926,0.2750794436153747,0.42540639895517623,0.1
5746,0.9958273140981384,0.10056890012642221,0.10502793296089381,0.1,0.4998228967189789,0.1,0.10125811283075381,0.7412365988909426,0.2750787707281619,0.3113712292937774,0.1
9264,0.735380174460632,0.2985461441213653,0.3363128491620111,0.6026483661143875,0.4869478642940522,0.1,0.10089865202196702,0.6008983364140481,0.27506462657132263,0.32587585304242,0.1
20419,0.909290990562919,0.2410872313527181,0.587709497206704,0.4032752085697975,0.45380670428276065,0.1,0.10925611582626056,0.6731765249537893,0.27505407340051335,0.43070614874883584,0.7992264826000001
5393,0.7323642416201119,0.10284450063211126,0.10502793296089381,0.1,0.5108196318149567,0.1,1,0.6116072088724585,0.27503386649607364,0.33866983792276983,0.1
22038,0.8138078852222294,0.1062579013906447,0.11508379888268153,0.1,0.40346051454544074,0.1,0.10889665501747377,0.5983003696857672,0.2750318444530926,0.32587585304242,0.914344422
15325,0.8167939330795981,0.202402022756005,0.21061452513966472,0.28003858096022166,0.455432739853859,0.1,0.10682975536694958,0.6265184842883549,0.27502421276244327,0.3786133262408177,0.1
18428,0.9958176745028164,0.10056890012642221,0.10502793296089381,0.1,0.3078441083431245,0.1,0.10593110334498249,0.6426589648798522,0.2750091691684251,0.479802275429973,0.1
21354,0.9795252706778634,0.11308470290771176,0.13519553072625695,0.1282551244720768,0.5012247264385223,0.1,0.118871692461308,0.7335859519408503,0.2750080465626229,0.32587585304242,0.8583108255999999
27762,0.8709051427885214,0.10910240202275595,0.12011173184357543,0.1565102489441537,0.5876733422279359,0.1,0.1032351472790813,0.7222014787430684,0.2750026567022352,0.1,0.1
967,0.9955948554916857,0.10056890012642221,0.10502793296089381,0.1,0.5315658479928971,0.1,0.10062905641537692,0.7574158964879852,0.2749806543047805,0.29462687014008276,0.1
1557,0.9954263929814022,0.10170670037926668,0.11508379888268153,0.1,0.40917013287544257,0.1,1,0.6944842883548984,0.2749640383863708,0.17529195068502434,0.898571365
7762,0.1,0.1,0.1,0.1000000000002446,0.35004161298275,0.1,0.12480279580629057,0.20436598890942703,0.27495393493415093,0.17529195068502434,0.1
14776,0.6306652095501235,0.11080910240202271,0.11005586592178772,0.1,0.22684458792209627,0.1,1,0.4135813308687616,0.27494158627032667,0.46576686759854197,0.1
20546,0.993953140589333,0.10056890012642221,0.10502793296089381,0.1,0.4149851083755493,0.1,0.12336495257114327,0.696713493530499,0.27493911450875613,0.3699188208251071,0.711898987
14833,0.955779082838228,0.10398230088495573,0.13016759776536313,0.1,0.265747320652008,0.1,0.1041337993010484,0.6004870609981516,0.27492743873214465,0.36046735597491464,0.1
26576,0.7757229260742682,0.24279393173198477,0.3162011173184357,0.31284969885355873,0.3840207487344742,0.1,0.11518721917124312,0.568764325323475,0.2748975780940745,0.5372470823361974,0.1
9441,0.1,0.1,0.1,0.1000000000002446,0.42431399226188665,0.1,1,0.2425009242144177,0.2748953328824701,0.5630264591821352,0.1
20979,0.8758345482879475,0.10227560050568897,0.11005586592178772,0.1,0.5088110059499741,0.1,1,0.6842402957486138,0.274885902317463,0.17529195068502434,0.846710735
2494,0.790231867064491,0.10341340075853345,0.11005586592178772,0.1,0.5969244420528412,0.1,1,0.6855295748613678,0.2748796164012392,0.45800475737782825,0.9215699806000001
30220,0.883066994487496,0.10568900126422251,0.10502793296089381,0.1,0.4153396427631379,0.1,1,0.6399611829944548,0.27486659485020215,0.3113712292937774,0.718582627
8192,0.1,0.1,0.1,0.1000000000002446,0.594016444683075,0.1,0.10035946080878681,0.3296358595194085,0.27486075527122505,0.6755208462379813,0.1
10569,0.1,0.1,0.1,0.1000000000002446,0.42526995837688447,0.1,0.10026959560659011,0.24299260628465807,0.2748605321026017,0.6055286453466164,0.808937037
2894,0.1,0.1,0.1,0.1000000000002446,0.23121725916862487,0.1,1,0.14335489833641413,0.2748463845644197,0.2748224965977806,0.1
23278,0.8541068789643645,0.10341340075853345,0.11508379888268153,0.1,0.40126700401306153,0.1,0.1029655516724912,0.617865988909427,0.2748212375181817,0.29462687014008276,0.935128006
3670,0.8562682317984447,0.1807838179519595,0.2055865921787709,0.41787015030973335,0.4127709716558457,0.1,1,0.6248826247689464,0.27478060054067893,0.486193725891558,0.9350348671000001
23837,0.9092917177655812,0.10512010113780022,0.13016759776536313,0.1,0.520114853978157,0.1,0.10062905641537692,0.7072236598890942,0.274764657509482,0.1,0.827240073
10937,0.9969806583939085,0.1011378002528445,0.11005586592178772,0.1,0.43708959519863133,0.1,1,0.7096182994454713,0.27475634955027706,0.2748224965977806,0.862701119
933,0.9985372255806558,0.10056890012642221,0.10502793296089381,0.1,0.36547110080719,0.1,0.11554667998002992,0.6736441774491683,0.2747534314514599,0.2748224965977806,0.1
7293,0.6599387617865754,0.10227560050568897,0.10502793296089381,0.1,0.4742192536592484,0.1,1,0.5556275415896488,0.27473591947721404,0.17529195068502434,0.1
590,0.800955505834718,0.13697850821744623,0.13016759776536313,0.2343499382243006,0.4019784331321717,0.1,0.12336495257114327,0.5909408502772643,0.27472648891220697,0.2748224965977806,0.1
8688,0.8700055764117511,0.10568900126422251,0.12513966480446923,0.15189312618679177,0.6272674679756165,0.1,0.10197703444832751,0.7420693160813309,0.274722897926177,0.38666318096614877,0.1
19236,0.1,0.1,0.1,0.1000000000002446,0.4454931437969208,0.1,0.1197703444832751,0.2533761552680222,0.27471705834719984,0.3113712292937774,0.1
28,0.8017879087827321,0.206953223767383,0.3363128491620111,0.5039950342377213,0.5222331821918489,0.1,0.10089865202196702,0.6531127541589649,0.2747141402483827,0.5033805438593488,0.9052800733000002
27164,0.8117875376929414,0.13697850821744623,0.1854748603351955,0.49770667972334415,0.5222331821918489,0.24999999999999994,0.10089865202196702,0.6582476894639556,0.2747141402483827,0.5059980994338602,0.9052800733000002
27164,0.8117875376929414,0.13697850821744623,0.1854748603351955,0.49770667972334415,0.48124607801437386,0.24999999999999994,0.10089865202196702,0.6372024029574862,0.2747141402483827,0.5059980994338602,0.9052800733000002
23094,0.65731076884291,0.12446270543615676,0.14022346368715083,0.3191153116402866,0.4615538090467453,0.1,1,0.5477744916820703,0.27469999609154344,0.33866983792276983,0.899889862
21478,0.9994279006913467,0.1011378002528445,0.11005586592178772,0.1,0.446454930305481,0.1,1,0.7156829944547135,0.2746979740485624,0.45390527692584204,0.8156198232999999
20348,0.8578180567197283,0.3150442477876106,0.2558659217877095,0.5927721940795984,0.4707642734050751,0.1,0.10377433849226159,0.6554547134935306,0.27469056552653637,0.1,0.1
2203,0.1,0.1,0.1,0.1000000000002446,0.28244932889938357,0.24999999999999994,1,0.16966081330868765,0.2746845027789359,0.1,0.1
2203,0.1,0.1,0.1,0.1000000000002446,0.26077658385038377,0.24999999999999994,0.11554667998002992,0.15853234750462097,0.2746845027789359,0.1,0.1
10507,0.7837284004853271,0.1278761061946902,0.14525139664804465,0.36869987644811214,0.38179880678653716,0.1,0.13855217174238638,0.5717338262476894,0.2746719275651455,0.4951267012735805,0.891858612
22890,0.8699618848916433,0.10512010113780022,0.11508379888268153,0.1,0.41284789741039285,0.1,0.1015277084373439,0.6319528650646951,0.2746600286199107,0.4922299081760179,0.868415928
5541,0.9976275853086425,0.10170670037926668,0.11508379888268153,0.1,0.6670025169849396,0.1,0.1028756864702945,0.8279990757855823,0.2746595789013212,0.2505839023573957,0.1
1403,0.1,0.1,0.1,0.1000000000002446,0.48159310221672064,0.1,0.10269595606590111,0.27191127541589644,0.27465351615372074,0.3699188208251071,0.7944346152999999
9713,0.1,0.1,0.1,0.1000000000002446,0.5207654774188997,0.24999999999999994,0.10017973040439342,0.2920249537892791,0.27465351615372074,0.3113712292937774,0.1
9713,0.1,0.1,0.1,0.1000000000002446,0.5438085496425629,0.24999999999999994,1,0.3038558225508318,0.27465351615372074,0.3113712292937774,0.1
5342,0.9987674871618517,0.1011378002528445,0.11005586592178772,0.1,0.5511284053325654,0.1,0.102426360459311,0.7690887245841035,0.27463712678527713,0.4198347505885561,0.1
14842,0.8800982502282062,0.11820480404551197,0.14525139664804465,0.15651024894411292,0.45755573511123665,0.1,0.10988517224163756,0.6601127541589649,0.2746288188260722,0.33866983792276983,0.1
10636,0.1,0.1,0.1,0.1000000000002446,0.43504760265350345,0.1,0.10089865202196702,0.2480129390018485,0.2746187153738524,0.17529195068502434,0.9149804127999999
24764,0.9989987144720404,0.10170670037926668,0.11508379888268153,0.1,0.5006041437387466,0.1,1,0.7432661737523106,0.27458571008699895,0.5033805438593488,0.1
24663,0.8949611073577515,0.10284450063211126,0.11508379888268153,0.1,0.4164864748716355,0.1,0.10107838242636041,0.6466571164510166,0.27455899071636936,0.21933491945505842,0.1
